index,coco_id,avg_male_similarity,avg_female_similarity,difference
0,173574,0.12639251351356506,0.12358331680297852,0.002809196710586548
0,460347,0.1254349797964096,0.11222046613693237,0.013214513659477234
0,73830,0.16460828483104706,0.16524145007133484,-0.0006331652402877808
0,95022,0.17488394677639008,0.16996748745441437,0.004916459321975708
0,125997,0.1257011890411377,0.10514955967664719,0.02055162936449051
0,15113,0.1635976880788803,0.16395778954029083,-0.00036010146141052246
0,144053,0.1264338344335556,0.11041819304227829,0.016015641391277313
0,329486,0.09881960600614548,0.09213370084762573,0.006685905158519745
0,231163,0.13546767830848694,0.1290043443441391,0.006463333964347839
0,463633,0.1109980121254921,0.10128555446863174,0.009712457656860352
0,522778,0.10800863802433014,0.11230780929327011,-0.004299171268939972
0,117407,0.14817294478416443,0.14590302109718323,0.002269923686981201
0,183757,0.10070890188217163,0.09656836837530136,0.00414053350687027
0,219578,0.11865545809268951,0.11459838598966599,0.004057072103023529
0,191738,0.1706220656633377,0.16311310231685638,0.007508963346481323
0,555705,0.1455071121454239,0.14744198322296143,-0.0019348710775375366
0,319865,0.15242412686347961,0.135236456990242,0.01718766987323761
0,480076,0.14530615508556366,0.15626738965511322,-0.01096123456954956
0,89668,0.11432760953903198,0.105348601937294,0.008979007601737976
0,551952,0.11238520592451096,0.1006561741232872,0.011729031801223755
0,414679,0.13600973784923553,0.1323734074831009,0.0036363303661346436
0,181449,0.1563393920660019,0.13596764206886292,0.020371749997138977
0,511204,0.12911760807037354,0.12909024953842163,2.7358531951904297e-05
0,458153,0.13087131083011627,0.13287799060344696,-0.0020066797733306885
0,286994,0.12024056911468506,0.11536433547735214,0.004876233637332916
0,207056,0.14072243869304657,0.1351318359375,0.00559060275554657
0,476975,0.13844361901283264,0.13342009484767914,0.005023524165153503
0,304305,0.12167387455701828,0.12694230675697327,-0.005268432199954987
0,468604,0.14645960927009583,0.15020214021205902,-0.003742530941963196
0,102912,0.12780757248401642,0.13045845925807953,-0.0026508867740631104
0,103579,0.119084432721138,0.12404566258192062,-0.004961229860782623
0,62060,0.13008268177509308,0.12613092362880707,0.003951758146286011
0,283210,0.1162366196513176,0.11616518348455429,7.143616676330566e-05
0,517822,0.1486968994140625,0.11842431873083115,0.030272580683231354
64,443591,0.13275332748889923,0.13473311066627502,-0.0019797831773757935
64,104025,0.16014139354228973,0.15810076892375946,0.0020406246185302734
64,427438,0.12355134636163712,0.12605898082256317,-0.002507634460926056
64,62151,0.10664372891187668,0.0964876338839531,0.010156095027923584
64,345998,0.11014633625745773,0.12294545024633408,-0.012799113988876343
64,318671,0.13549727201461792,0.11755476146936417,0.017942510545253754
64,244575,0.12891770899295807,0.12677930295467377,0.0021384060382843018
64,466787,0.14026765525341034,0.14026521146297455,2.4437904357910156e-06
64,136501,0.1542346030473709,0.10513122379779816,0.049103379249572754
64,317560,0.14880119264125824,0.1274537593126297,0.02134743332862854
64,472246,0.13969574868679047,0.1320704221725464,0.00762532651424408
64,296303,0.16325877606868744,0.15514473617076874,0.008114039897918701
64,64822,0.120249904692173,0.10101082175970078,0.01923908293247223
64,153656,0.12999844551086426,0.11977110058069229,0.010227344930171967
64,41369,0.147800013422966,0.1632646918296814,-0.015464678406715393
64,109092,0.12697666883468628,0.10630597919225693,0.020670689642429352
64,461953,0.17774425446987152,0.15824392437934875,0.019500330090522766
64,569839,0.12354626506567001,0.13918423652648926,-0.015637971460819244
64,404464,0.13731379806995392,0.1174311637878418,0.01988263428211212
64,54277,0.15649642050266266,0.1314062625169754,0.025090157985687256
64,280819,0.09341313689947128,0.12462407350540161,-0.03121093660593033
64,5754,0.14427152276039124,0.13916368782520294,0.0051078349351882935
64,502737,0.14068034291267395,0.09806481003761292,0.042615532875061035
64,578210,0.11964233219623566,0.11911486834287643,0.0005274638533592224
64,562614,0.1460760086774826,0.11380733549594879,0.032268673181533813
64,515445,0.12401347607374191,0.11450494825839996,0.00950852781534195
64,173383,0.11319656670093536,0.10688882321119308,0.006307743489742279
64,489023,0.13215503096580505,0.09222830832004547,0.03992672264575958
64,453757,0.1399962157011032,0.09166569262742996,0.04833052307367325
64,453926,0.10646653175354004,0.1074824333190918,-0.0010159015655517578
64,39956,0.1378176212310791,0.1391395628452301,-0.001321941614151001
64,1369,0.15557128190994263,0.1386067122220993,0.016964569687843323
64,124629,0.11037354916334152,0.11982693523168564,-0.009453386068344116
64,317595,0.14767636358737946,0.11779254674911499,0.029883816838264465
64,490923,0.09140422195196152,0.09573232382535934,-0.004328101873397827
64,544519,0.10685350745916367,0.11568226665258408,-0.00882875919342041
64,96493,0.16238179802894592,0.146827831864357,0.015553966164588928
64,65267,0.12011971324682236,0.11316157877445221,0.006958134472370148
64,132686,0.12217596918344498,0.10548307746648788,0.016692891716957092
64,428454,0.12480147927999496,0.09652791172266006,0.0282735675573349
64,331162,0.13238082826137543,0.11491656303405762,0.01746426522731781
64,335833,0.06891743838787079,0.06739234924316406,0.001525089144706726
64,132615,0.13838298618793488,0.10435372591018677,0.03402926027774811
64,505099,0.12216838449239731,0.08461625128984451,0.037552133202552795
64,93725,0.1553637981414795,0.11566416174173355,0.03969963639974594
64,377715,0.13497881591320038,0.09573773294687271,0.03924108296632767
64,20965,0.16394758224487305,0.12426867336034775,0.0396789088845253
64,377385,0.13322697579860687,0.1556762307882309,-0.022449254989624023
64,500062,0.13722287118434906,0.14917004108428955,-0.01194716989994049
64,152751,0.1267349272966385,0.12256789207458496,0.004167035222053528
64,524456,0.11614935845136642,0.10787476599216461,0.008274592459201813
64,354540,0.10849715769290924,0.08873646706342697,0.01976069062948227
64,153563,0.10477560013532639,0.09546331316232681,0.009312286972999573
64,335532,0.11454766243696213,0.11813882738351822,-0.0035911649465560913
64,189845,0.1332767754793167,0.151885986328125,-0.01860921084880829
64,14941,0.1300193965435028,0.15308628976345062,-0.023066893219947815
64,142592,0.13262471556663513,0.11084258556365967,0.021782130002975464
64,239448,0.12516207993030548,0.10216256231069565,0.022999517619609833
64,283064,0.12063118070363998,0.11978592723608017,0.0008452534675598145
64,298443,0.11311116069555283,0.09307755529880524,0.02003360539674759
64,55375,0.1166033074259758,0.12840192019939423,-0.011798612773418427
64,389624,0.11393175274133682,0.10444340854883194,0.009488344192504883
64,18783,0.12741200625896454,0.10278141498565674,0.0246305912733078
64,271712,0.10295794159173965,0.0961911752820015,0.006766766309738159
128,58079,0.1358354687690735,0.12916436791419983,0.006671100854873657
128,243031,0.12772582471370697,0.12429051846265793,0.0034353062510490417
128,327436,0.13621044158935547,0.16793178021907806,-0.031721338629722595
128,96514,0.14308345317840576,0.14532199501991272,-0.002238541841506958
128,444672,0.12141352891921997,0.10405804216861725,0.017355486750602722
128,98054,0.1458977460861206,0.1293322890996933,0.016565456986427307
128,504711,0.1339997798204422,0.12976421415805817,0.004235565662384033
128,229599,0.11732698976993561,0.11841215193271637,-0.0010851621627807617
128,137369,0.11883223056793213,0.10508935898542404,0.013742871582508087
128,12370,0.13743893802165985,0.11115188896656036,0.026287049055099487
128,436174,0.09422361850738525,0.09035347402095795,0.003870144486427307
128,116279,0.11990001052618027,0.10182187706232071,0.018078133463859558
128,539808,0.12046132236719131,0.11983268707990646,0.0006286352872848511
128,128644,0.09274905174970627,0.09736040234565735,-0.00461135059595108
128,475798,0.12817378342151642,0.13054822385311127,-0.0023744404315948486
128,146659,0.12831638753414154,0.10902941226959229,0.019286975264549255
128,74268,0.15537481009960175,0.13313564658164978,0.022239163517951965
128,338607,0.13372069597244263,0.13073201477527618,0.002988681197166443
128,48153,0.1384648233652115,0.1684930920600891,-0.030028268694877625
128,379156,0.13705222308635712,0.14242881536483765,-0.00537659227848053
128,194167,0.1504981368780136,0.14087846875190735,0.009619668126106262
128,274083,0.12464459240436554,0.10876169055700302,0.01588290184736252
128,410097,0.1335764229297638,0.13267706334590912,0.0008993595838546753
128,286544,0.13267606496810913,0.12111940234899521,0.011556662619113922
128,155671,0.14342617988586426,0.1216779351234436,0.021748244762420654
128,95371,0.11027733236551285,0.10170509666204453,0.008572235703468323
128,138040,0.11736901849508286,0.10960840433835983,0.0077606141567230225
128,423256,0.1421373039484024,0.14267197251319885,-0.0005346685647964478
128,534045,0.15288005769252777,0.14117276668548584,0.011707291007041931
128,147675,0.13453301787376404,0.12402870506048203,0.010504312813282013
128,174423,0.1624053567647934,0.14330999553203583,0.01909536123275757
128,101280,0.1481281965970993,0.147017702460289,0.0011104941368103027
128,578703,0.12722234427928925,0.11875186115503311,0.008470483124256134
128,385535,0.12153351306915283,0.11241360008716583,0.009119912981987
128,480205,0.1685725897550583,0.16543714702129364,0.0031354427337646484
128,293452,0.11691045016050339,0.1266813576221466,-0.009770907461643219
128,503585,0.11506345123052597,0.11011689156293869,0.00494655966758728
128,284594,0.11999958753585815,0.11433130502700806,0.005668282508850098
128,82021,0.12862353026866913,0.12434086948633194,0.004282660782337189
128,441211,0.1341082602739334,0.123746357858181,0.010361902415752411
128,147866,0.11757588386535645,0.09569934010505676,0.021876543760299683
128,483893,0.12928207218647003,0.13267472386360168,-0.003392651677131653
128,166277,0.12325309962034225,0.12192022800445557,0.0013328716158866882
128,96097,0.12498215585947037,0.15459755063056946,-0.02961539477109909
128,393547,0.1702776700258255,0.14583255350589752,0.02444511651992798
128,523292,0.15709081292152405,0.1613365113735199,-0.00424569845199585
128,308263,0.13210366666316986,0.14330899715423584,-0.011205330491065979
128,504700,0.13292445242404938,0.09515916556119919,0.03776528686285019
128,365928,0.12078799307346344,0.11586838960647583,0.00491960346698761
128,107226,0.11018585413694382,0.0791650339961052,0.031020820140838623
128,437049,0.10421612113714218,0.09350530803203583,0.010710813105106354
128,56865,0.15007947385311127,0.1268617957830429,0.02321767807006836
128,552942,0.09040933847427368,0.07850899547338486,0.011900343000888824
128,97967,0.10724413394927979,0.09828921407461166,0.008954919874668121
128,276693,0.1067555770277977,0.11091196537017822,-0.004156388342380524
128,113403,0.14590580761432648,0.13553102314472198,0.010374784469604492
128,554273,0.16438375413417816,0.11364332586526871,0.050740428268909454
128,377231,0.1371280699968338,0.1321488618850708,0.0049792081117630005
128,118911,0.11629199981689453,0.11247836798429489,0.00381363183259964
128,510877,0.13033384084701538,0.12714295089244843,0.0031908899545669556
128,195862,0.10082554817199707,0.0900423601269722,0.010783188045024872
128,572861,0.10510804504156113,0.09275542199611664,0.012352623045444489
128,574796,0.10747916996479034,0.09725820273160934,0.010220967233181
128,576886,0.11648251861333847,0.09801097214221954,0.018471546471118927
192,340843,0.09687463194131851,0.060586120933294296,0.036288511008024216
192,337563,0.12862487137317657,0.15947487950325012,-0.030850008130073547
192,323925,0.11821494251489639,0.11310416460037231,0.005110777914524078
192,85029,0.12145452946424484,0.12538866698741913,-0.003934137523174286
192,166624,0.10932522267103195,0.12336879223585129,-0.014043569564819336
192,239235,0.1061551570892334,0.09319352358579636,0.012961633503437042
192,508949,0.09616050869226456,0.1044548749923706,-0.008294366300106049
192,24755,0.11090701818466187,0.07821296900510788,0.032694049179553986
192,83161,0.10652192682027817,0.10446935147047043,0.0020525753498077393
192,362005,0.11861433833837509,0.1027434840798378,0.015870854258537292
192,99242,0.13862477242946625,0.11951050907373428,0.019114263355731964
192,283222,0.14486269652843475,0.14076168835163116,0.004101008176803589
192,122542,0.10759975016117096,0.10138692706823349,0.0062128230929374695
192,532620,0.098683200776577,0.09373363852500916,0.004949562251567841
192,492914,0.15945158898830414,0.13078521192073822,0.028666377067565918
192,408535,0.15300177037715912,0.12014861404895782,0.032853156328201294
192,528496,0.11634156852960587,0.12117816507816315,-0.0048365965485572815
192,43693,0.13609270751476288,0.11397393047809601,0.02211877703666687
192,489745,0.14527539908885956,0.13758477568626404,0.00769062340259552
192,138871,0.15226252377033234,0.13998059928417206,0.012281924486160278
192,560756,0.12246296554803848,0.11356275528669357,0.00890021026134491
192,380487,0.1609405130147934,0.1731623113155365,-0.012221798300743103
192,545390,0.11424775421619415,0.14230839908123016,-0.02806064486503601
192,84431,0.11644931882619858,0.12009675800800323,-0.003647439181804657
192,100582,0.10242964327335358,0.10349024832248688,-0.0010606050491333008
192,555412,0.10689753293991089,0.10450764000415802,0.0023898929357528687
192,251395,0.15524068474769592,0.12182006984949112,0.0334206148982048
192,425870,0.13276611268520355,0.0949113667011261,0.037854745984077454
192,230982,0.17108392715454102,0.14461666345596313,0.02646726369857788
192,173464,0.12752710282802582,0.12519507110118866,0.002332031726837158
192,160239,0.12898850440979004,0.1075950637459755,0.021393440663814545
192,245414,0.1507759541273117,0.16562838852405548,-0.014852434396743774
192,558608,0.14210273325443268,0.12239784002304077,0.019704893231391907
192,273155,0.1047283336520195,0.1315903514623642,-0.026862017810344696
192,221571,0.14306271076202393,0.12382960319519043,0.019233107566833496
192,227901,0.10400588810443878,0.09990210831165314,0.0041037797927856445
192,578861,0.10307043790817261,0.13465048372745514,-0.03158004581928253
192,140860,0.12057703733444214,0.09660029411315918,0.02397674322128296
192,85826,0.13354907929897308,0.12537653744220734,0.008172541856765747
192,335473,0.12353499978780746,0.09910335391759872,0.02443164587020874
192,260695,0.17426250874996185,0.13383305072784424,0.040429458022117615
192,368367,0.14534923434257507,0.17329856753349304,-0.02794933319091797
192,31878,0.13049010932445526,0.12251341342926025,0.007976695895195007
192,284282,0.1434471160173416,0.13333141803741455,0.010115697979927063
192,9262,0.09331342577934265,0.08237798511981964,0.01093544065952301
192,205474,0.12164335697889328,0.12656734883785248,-0.004923991858959198
192,559277,0.12262649834156036,0.15105211734771729,-0.02842561900615692
192,386559,0.1572469174861908,0.12095706909894943,0.036289848387241364
192,247317,0.09865553677082062,0.1261037439107895,-0.027448207139968872
192,392991,0.13501176238059998,0.12123524397611618,0.013776518404483795
192,308730,0.09526451677083969,0.0874321311712265,0.00783238559961319
192,96107,0.10602100193500519,0.10099774599075317,0.005023255944252014
192,104392,0.10516870021820068,0.10179708153009415,0.003371618688106537
192,374707,0.14382219314575195,0.13099277019500732,0.012829422950744629
192,442726,0.11191721260547638,0.07942549884319305,0.032491713762283325
192,214727,0.1760552078485489,0.1431608498096466,0.03289435803890228
192,271035,0.1402563899755478,0.16249202191829681,-0.022235631942749023
192,69494,0.1356433629989624,0.12059827148914337,0.01504509150981903
192,433919,0.1336309164762497,0.127088263630867,0.00654265284538269
192,479440,0.1500202864408493,0.1567053645849228,-0.006685078144073486
192,279806,0.1404840052127838,0.11553164571523666,0.02495235949754715
192,190756,0.1480741798877716,0.12187056988477707,0.026203610002994537
192,522198,0.1367454081773758,0.10594063997268677,0.030804768204689026
192,490582,0.11568298190832138,0.12574805319309235,-0.010065071284770966
256,466229,0.14838841557502747,0.14974772930145264,-0.001359313726425171
256,199977,0.1390504091978073,0.11744823306798935,0.021602176129817963
256,91236,0.1266503632068634,0.12415613979101181,0.002494223415851593
256,306229,0.13584567606449127,0.12935256958007812,0.006493106484413147
256,296265,0.13680826127529144,0.1338699758052826,0.00293828547000885
256,566699,0.13450390100479126,0.12966768443584442,0.004836216568946838
256,217710,0.13840651512145996,0.12524919211864471,0.013157323002815247
256,386650,0.1325685977935791,0.1307138055562973,0.0018547922372817993
256,537153,0.11456330865621567,0.10850826650857925,0.006055042147636414
256,534377,0.14129972457885742,0.13283373415470123,0.008465990424156189
256,78488,0.11913000792264938,0.11188775300979614,0.007242254912853241
256,125643,0.1295286864042282,0.12205016613006592,0.0074785202741622925
256,434261,0.12020041048526764,0.09844213724136353,0.021758273243904114
256,154947,0.15018928050994873,0.15272408723831177,-0.002534806728363037
256,130599,0.14708957076072693,0.10285265743732452,0.044236913323402405
256,135978,0.151328906416893,0.14314799010753632,0.00818091630935669
256,538690,0.12088701874017715,0.08779485523700714,0.03309216350317001
256,551861,0.12457551062107086,0.12884263694286346,-0.0042671263217926025
256,413287,0.11533298343420029,0.10264191776514053,0.012691065669059753
256,456638,0.15458087623119354,0.1788169890642166,-0.02423611283302307
256,265611,0.1629551649093628,0.13133084774017334,0.03162431716918945
256,409241,0.11124787479639053,0.11621617525815964,-0.004968300461769104
256,101068,0.136887326836586,0.13438855111598969,0.0024987757205963135
256,47718,0.12666888535022736,0.11953504383563995,0.007133841514587402
256,385190,0.16358330845832825,0.13469460606575012,0.028888702392578125
256,338986,0.13600555062294006,0.11120257526636124,0.024802975356578827
256,510643,0.12069157510995865,0.12213370949029922,-0.0014421343803405762
256,318645,0.12927843630313873,0.12033200263977051,0.008946433663368225
256,377326,0.1348375380039215,0.13260096311569214,0.00223657488822937
256,143418,0.10284846276044846,0.10631182044744492,-0.00346335768699646
256,41257,0.15501323342323303,0.15236309170722961,0.002650141716003418
256,243218,0.1509251445531845,0.1493101716041565,0.0016149729490280151
256,102159,0.14692862331867218,0.13749031722545624,0.009438306093215942
256,24609,0.11418493837118149,0.12536045908927917,-0.011175520718097687
256,394458,0.09944498538970947,0.10679163783788681,-0.007346652448177338
256,118124,0.1782667487859726,0.1722261756658554,0.0060405731201171875
256,97748,0.14431218802928925,0.13150805234909058,0.01280413568019867
256,287366,0.13134895265102386,0.10621850937604904,0.025130443274974823
256,419144,0.13873548805713654,0.1255788654088974,0.013156622648239136
256,532669,0.13066630065441132,0.13845770061016083,-0.007791399955749512
256,434078,0.10358941555023193,0.0897204652428627,0.013868950307369232
256,302219,0.11022742837667465,0.12594273686408997,-0.015715308487415314
256,124614,0.11451270431280136,0.1317903995513916,-0.01727769523859024
256,336568,0.13974407315254211,0.1293967217206955,0.010347351431846619
256,83113,0.11361413449048996,0.11806540936231613,-0.004451274871826172
256,553721,0.1369708776473999,0.12352254241704941,0.013448335230350494
256,433652,0.12672920525074005,0.11646797508001328,0.010261230170726776
256,474465,0.1616850346326828,0.12939849495887756,0.03228653967380524
256,407274,0.1525087207555771,0.16085641086101532,-0.008347690105438232
256,339470,0.1457173079252243,0.1449887603521347,0.0007285475730895996
256,183991,0.12346738576889038,0.10834311693906784,0.01512426882982254
256,371243,0.16488218307495117,0.15116308629512787,0.013719096779823303
256,212462,0.1267947405576706,0.12710192799568176,-0.00030718743801116943
256,292618,0.12232623249292374,0.10807080566883087,0.014255426824092865
256,154816,0.1380472183227539,0.09235747158527374,0.045689746737480164
256,471226,0.11503459513187408,0.11655157804489136,-0.001516982913017273
256,177714,0.1231786385178566,0.12194512039422989,0.001233518123626709
256,169547,0.12197186052799225,0.13918472826480865,-0.017212867736816406
256,261116,0.1446094959974289,0.13774409890174866,0.006865397095680237
256,228580,0.09790957719087601,0.08786404877901077,0.010045528411865234
256,238537,0.10595903545618057,0.07283871620893478,0.03312031924724579
256,141328,0.11494185775518417,0.11301577091217041,0.0019260868430137634
256,489605,0.11421266943216324,0.10879024118185043,0.005422428250312805
256,427189,0.11004745960235596,0.11048022657632828,-0.00043276697397232056
320,487421,0.11003658920526505,0.10495004802942276,0.005086541175842285
320,384010,0.1532442420721054,0.14095807075500488,0.012286171317100525
320,208135,0.14309702813625336,0.1073681116104126,0.03572891652584076
320,391862,0.1544218510389328,0.12217990309000015,0.03224194794893265
320,317049,0.14312967658042908,0.13487322628498077,0.008256450295448303
320,111825,0.13550011813640594,0.11956391483545303,0.01593620330095291
320,7207,0.09121712297201157,0.0803152546286583,0.010901868343353271
320,42737,0.16287314891815186,0.13401393592357635,0.0288592129945755
320,285651,0.14967146515846252,0.13652019202709198,0.013151273131370544
320,566502,0.11201494187116623,0.11904425919055939,-0.007029317319393158
320,353295,0.1190972551703453,0.12015706300735474,-0.00105980783700943
320,216050,0.16671474277973175,0.13647091388702393,0.030243828892707825
320,445695,0.13322579860687256,0.13202066719532013,0.0012051314115524292
320,206878,0.14229853451251984,0.13870593905448914,0.0035925954580307007
320,161060,0.0861484706401825,0.0826335921883583,0.0035148784518241882
320,490366,0.14790786802768707,0.13483290374279022,0.01307496428489685
320,237463,0.11601903289556503,0.12021851539611816,-0.004199482500553131
320,226903,0.11394041031599045,0.11000934988260269,0.003931060433387756
320,459721,0.08788301795721054,0.0915851816534996,-0.0037021636962890625
320,363577,0.10878612846136093,0.1378115862607956,-0.029025457799434662
320,447663,0.13428911566734314,0.11600013077259064,0.018288984894752502
320,133251,0.12451448291540146,0.11579892784357071,0.00871555507183075
320,26630,0.1397848129272461,0.136838898062706,0.0029459148645401
320,68396,0.11421868950128555,0.11321678012609482,0.0010019093751907349
320,159458,0.12427496165037155,0.1239740177989006,0.00030094385147094727
320,176060,0.12321565300226212,0.12372221797704697,-0.0005065649747848511
320,75636,0.11094951629638672,0.11894555389881134,-0.007996037602424622
320,577893,0.15585927665233612,0.1273123323917389,0.02854694426059723
320,530905,0.15552833676338196,0.15811419486999512,-0.002585858106613159
320,38892,0.12117224186658859,0.15154749155044556,-0.030375249683856964
320,341118,0.1416395753622055,0.13330243527889252,0.008337140083312988
320,4092,0.1280050128698349,0.14365354180335999,-0.015648528933525085
320,289172,0.11387288570404053,0.13258403539657593,-0.0187111496925354
320,7320,0.14103828370571136,0.12481933832168579,0.016218945384025574
320,448076,0.1527138203382492,0.13779699802398682,0.01491682231426239
320,436963,0.15560999512672424,0.13197068870067596,0.02363930642604828
320,369533,0.12222509831190109,0.1130487471818924,0.009176351130008698
320,403672,0.13789890706539154,0.11173100769519806,0.02616789937019348
320,412658,0.13120153546333313,0.09229385852813721,0.03890767693519592
320,410650,0.10238068550825119,0.13739117980003357,-0.03501049429178238
320,206512,0.1359771490097046,0.10310115665197372,0.032875992357730865
320,271986,0.12331253290176392,0.11483807861804962,0.008474454283714294
320,416700,0.15298070013523102,0.11161372810602188,0.04136697202920914
320,447770,0.11842641979455948,0.11617415398359299,0.0022522658109664917
320,406959,0.11951835453510284,0.11178331822156906,0.007735036313533783
320,100624,0.11718802899122238,0.13583491742610931,-0.018646888434886932
320,244218,0.14351920783519745,0.1375628113746643,0.005956396460533142
320,483476,0.14240391552448273,0.12605921924114227,0.016344696283340454
320,331230,0.11772282421588898,0.12283340841531754,-0.005110584199428558
320,124018,0.11778726428747177,0.1086815819144249,0.009105682373046875
320,472960,0.11572273075580597,0.11100852489471436,0.004714205861091614
320,212239,0.1211276426911354,0.11114630848169327,0.009981334209442139
320,168458,0.13332659006118774,0.13355094194412231,-0.0002243518829345703
320,533958,0.10624509304761887,0.10560762882232666,0.0006374642252922058
320,70471,0.12485948950052261,0.142456516623497,-0.017597027122974396
320,564629,0.10145480930805206,0.0947854071855545,0.006669402122497559
320,202228,0.18613629043102264,0.15718714892864227,0.02894914150238037
320,106193,0.12075674533843994,0.11515406519174576,0.005602680146694183
320,43997,0.12991558015346527,0.12340178340673447,0.0065137967467308044
320,304389,0.11419545859098434,0.11398430168628693,0.0002111569046974182
320,441586,0.13709960877895355,0.09959908574819565,0.037500523030757904
320,575946,0.16672363877296448,0.15055882930755615,0.016164809465408325
320,103757,0.15774059295654297,0.14940421283245087,0.008336380124092102
320,253223,0.1278247833251953,0.11141964048147202,0.016405142843723297
384,110783,0.16614186763763428,0.14822228252887726,0.01791958510875702
384,552901,0.11807020008563995,0.11613409966230392,0.001936100423336029
384,202748,0.14588472247123718,0.1288727968931198,0.01701192557811737
384,167700,0.1601911336183548,0.13955727219581604,0.020633861422538757
384,132861,0.1277862787246704,0.11036087572574615,0.017425402998924255
384,57495,0.1421133279800415,0.12311907112598419,0.018994256854057312
384,510230,0.0978371873497963,0.1105707660317421,-0.0127335786819458
384,205834,0.14921359717845917,0.14729149639606476,0.0019221007823944092
384,58254,0.11836525052785873,0.11316128820180893,0.005203962326049805
384,463132,0.1261598914861679,0.12635424733161926,-0.00019435584545135498
384,553081,0.12675514817237854,0.12551912665367126,0.0012360215187072754
384,332027,0.1428455114364624,0.13710220158100128,0.005743309855461121
384,467142,0.12254903465509415,0.10923910140991211,0.013309933245182037
384,11788,0.1382015198469162,0.13388414680957794,0.004317373037338257
384,133707,0.14733587205410004,0.1405058354139328,0.006830036640167236
384,18462,0.15320366621017456,0.12531152367591858,0.02789214253425598
384,124390,0.12841308116912842,0.1260877102613449,0.0023253709077835083
384,169226,0.11177163571119308,0.11018823832273483,0.001583397388458252
384,97659,0.15385060012340546,0.13533245027065277,0.018518149852752686
384,147835,0.13721445202827454,0.12608695030212402,0.011127501726150513
384,176606,0.12930282950401306,0.1311963051557541,-0.0018934756517410278
384,114313,0.1284724473953247,0.10327348858118057,0.025198958814144135
384,230056,0.14603598415851593,0.14748172461986542,-0.0014457404613494873
384,524140,0.1368848830461502,0.12644846737384796,0.010436415672302246
384,44699,0.12183678150177002,0.11768942326307297,0.004147358238697052
384,312544,0.13530702888965607,0.135601207613945,-0.00029417872428894043
384,259683,0.124201200902462,0.1195063516497612,0.004694849252700806
384,133611,0.10499842464923859,0.10902365297079086,-0.004025228321552277
384,534128,0.13244102895259857,0.11934111267328262,0.013099916279315948
384,230247,0.12617814540863037,0.1232348084449768,0.0029433369636535645
384,54955,0.11449432373046875,0.0959530770778656,0.01854124665260315
384,145862,0.1335134357213974,0.11597006767988205,0.01754336804151535
384,564317,0.13197116553783417,0.11220023781061172,0.019770927727222443
384,226256,0.10494337230920792,0.09955098479986191,0.005392387509346008
384,564739,0.12648335099220276,0.10839997977018356,0.018083371222019196
384,136846,0.12241188436746597,0.11119532585144043,0.011216558516025543
384,1799,0.09785269945859909,0.09487861394882202,0.002974085509777069
384,351621,0.14152675867080688,0.12077515572309494,0.020751602947711945
384,435785,0.13076938688755035,0.13073144853115082,3.793835639953613e-05
384,236162,0.13529828190803528,0.13497018814086914,0.0003280937671661377
384,402992,0.11915836483240128,0.12140563875436783,-0.0022472739219665527
384,342146,0.11401615291833878,0.10376918315887451,0.010246969759464264
384,339512,0.11908512562513351,0.11927933990955353,-0.00019421428442001343
384,322858,0.13392511010169983,0.13702593743801117,-0.0031008273363113403
384,24097,0.1293117254972458,0.10692528635263443,0.02238643914461136
384,277174,0.13596050441265106,0.12758158147335052,0.008378922939300537
